step,sla_met,sla_embb_step,sla_urllc_step,sla_mmtc_step,sla_avg_step,total_throughput,bandwidth_util,decision_latency,token_usage,reward,alloc_embb,alloc_urllc,alloc_mmtc,sla_rate_embb,sla_rate_urllc,sla_rate_mmtc,seed,scenario,method
62,"[False, True, False]",0,1,0,0.3333333333333333,5680.0,0.95075,4.895437240600586,1268,0.36855833333333327,0.44999999999999996,0.5,0.05,0.1,0.9,0.3,789,burst,M5-PA
63,"[False, True, False]",0,1,0,0.3333333333333333,8240.0,0.8905,5.189481973648071,1269,0.3504833333333333,0.39999999999999997,0.55,0.05,0.1,0.9,0.3,789,burst,M5-PA
64,"[False, True, False]",0,1,0,0.3333333333333333,7453.0,0.85775,4.904249668121338,1259,0.3406583333333333,0.35000000000000003,0.6,0.05,0.1,0.9,0.3,789,burst,M5-PA
65,"[False, True, False]",0,1,0,0.3333333333333333,6426.0,0.94325,4.920585870742798,1262,0.3663083333333333,0.25000000000000006,0.7,0.05,0.1,0.9,0.3,789,burst,M5-PA
66,"[False, True, False]",0,1,0,0.3333333333333333,5686.0,0.8392499999999999,4.625607013702393,1252,0.31844166666666657,0.14999999999999997,0.8,0.05,0.1,0.9,0.2,789,burst,M5-PA
67,"[False, False, True]",0,0,1,0.3333333333333333,5447.666666666667,0.97925,5.681245803833008,1247,0.3604416666666666,0.5833333333333334,0.18333333333333335,0.23333333333333334,0.1,0.8,0.3,789,burst,M5-PA
68,"[False, True, False]",0,1,0,0.3333333333333333,6131.0,1.0,4.6531548500061035,1247,0.36666666666666664,0.7,0.25,0.05,0.1,0.8,0.3,789,burst,M5-PA
69,"[False, True, False]",0,1,0,0.3333333333333333,5143.0,1.0,4.463249921798706,1253,0.36666666666666664,0.65,0.3,0.05,0.0,0.9,0.3,789,burst,M5-PA
70,"[False, True, False]",0,1,0,0.3333333333333333,4697.0,1.0,4.567838907241821,1240,0.35,0.5499999999999999,0.4,0.05,0.0,0.9,0.2,789,burst,M5-PA
71,"[False, True, False]",0,1,0,0.3333333333333333,5305.0,0.9545,4.903057098388672,1245,0.31968333333333326,0.44999999999999996,0.5,0.05,0.0,0.9,0.1,789,burst,M5-PA
72,"[False, True, False]",0,1,0,0.3333333333333333,6739.0,1.0,4.9290611743927,1249,0.3333333333333333,0.35000000000000003,0.6,0.05,0.0,0.9,0.1,789,burst,M5-PA
73,"[False, True, False]",0,1,0,0.3333333333333333,6533.0,1.0,5.239742040634155,1249,0.3333333333333333,0.25000000000000006,0.7,0.05,0.0,0.9,0.1,789,burst,M5-PA
74,"[False, True, False]",0,1,0,0.3333333333333333,5723.999999999999,1.0,5.238288164138794,1248,0.3333333333333333,0.14999999999999997,0.8,0.05,0.0,0.9,0.1,789,burst,M5-PA
75,"[False, True, False]",0,1,0,0.3333333333333333,4909.0,1.0,5.747183084487915,1247,0.3333333333333333,0.10000000000000005,0.85,0.05,0.0,0.9,0.1,789,burst,M5-PA
76,"[False, True, False]",0,1,0,0.3333333333333333,6124.0,1.0,4.85954475402832,1250,0.3333333333333333,0.05,0.9,0.05,0.0,0.9,0.1,789,burst,M5-PA
77,"[False, True, False]",0,1,0,0.3333333333333333,7329.0,0.982,4.8745715618133545,1245,0.32793333333333324,0.05,0.9,0.05,0.0,1.0,0.0,789,burst,M5-PA
78,"[False, True, False]",0,1,0,0.3333333333333333,6315.0,1.0,4.379285097122192,1234,0.3333333333333333,0.05,0.9,0.05,0.0,1.0,0.0,789,burst,M5-PA
79,"[False, True, False]",0,1,0,0.3333333333333333,3820.0,0.9925,5.723110914230347,1240,0.33108333333333334,0.05,0.9,0.05,0.0,1.0,0.0,789,burst,M5-PA
80,"[False, True, False]",0,1,0,0.3333333333333333,4677.0,1.0,5.072984218597412,1244,0.3333333333333333,0.05,0.9,0.05,0.0,1.0,0.0,789,burst,M5-PA
81,"[False, True, False]",0,1,0,0.3333333333333333,6365.0,1.0,4.844381332397461,1241,0.3333333333333333,0.05,0.9,0.05,0.0,1.0,0.0,789,burst,M5-PA
82,"[False, True, False]",0,1,0,0.3333333333333333,7409.0,1.0,4.680854082107544,1241,0.3333333333333333,0.05,0.9,0.05,0.0,1.0,0.0,789,burst,M5-PA
83,"[False, True, False]",0,1,0,0.3333333333333333,6358.0,1.0,4.58635401725769,1242,0.3333333333333333,0.05,0.9,0.05,0.0,1.0,0.0,789,burst,M5-PA
84,"[False, True, False]",0,1,0,0.3333333333333333,5346.0,1.0,5.572794198989868,1235,0.3333333333333333,0.05,0.9,0.05,0.0,1.0,0.0,789,burst,M5-PA
85,"[False, True, False]",0,1,0,0.3333333333333333,5223.0,0.938,5.2856762409210205,1241,0.31473333333333325,0.05,0.9,0.05,0.0,1.0,0.0,789,burst,M5-PA
86,"[False, True, False]",0,1,0,0.3333333333333333,5180.0,0.951,5.1350929737091064,1253,0.31863333333333327,0.05,0.9,0.05,0.0,1.0,0.0,789,burst,M5-PA
87,"[False, True, False]",0,1,0,0.3333333333333333,4544.0,1.0,5.932129144668579,1245,0.3333333333333333,0.05,0.9,0.05,0.0,1.0,0.0,789,burst,M5-PA
88,"[False, True, False]",0,1,0,0.3333333333333333,3674.0,1.0,5.330522775650024,1245,0.3333333333333333,0.05,0.9,0.05,0.0,1.0,0.0,789,burst,M5-PA
89,"[False, True, False]",0,1,0,0.3333333333333333,2485.0,0.9745,5.419044733047485,1238,0.32568333333333327,0.05,0.9,0.05,0.0,1.0,0.0,789,burst,M5-PA
90,"[False, True, False]",0,1,0,0.3333333333333333,4729.0,1.0,4.813732862472534,1239,0.3333333333333333,0.05,0.9,0.05,0.0,1.0,0.0,789,burst,M5-PA
91,"[False, True, False]",0,1,0,0.3333333333333333,4667.0,1.0,4.603153944015503,1241,0.3333333333333333,0.05,0.9,0.05,0.0,1.0,0.0,789,burst,M5-PA
92,"[False, True, True]",0,1,1,0.6666666666666666,3366.0,0.848,5.856606960296631,1238,0.37106666666666666,0.55,0.19999999999999998,0.24999999999999997,0.0,1.0,0.1,789,burst,M5-PA
93,"[False, True, False]",0,1,0,0.3333333333333333,4239.0,1.0,6.395519971847534,1251,0.35,0.65,0.3,0.05,0.0,1.0,0.1,789,burst,M5-PA
94,"[False, True, False]",0,1,0,0.3333333333333333,3900.0,1.0,5.225261926651001,1262,0.35,0.5499999999999999,0.4,0.05,0.0,1.0,0.1,789,burst,M5-PA
95,"[False, True, True]",0,1,1,0.6666666666666666,3098.9999999999995,1.0,4.33481502532959,1238,0.43333333333333335,0.3333333333333333,0.2833333333333333,0.3833333333333333,0.0,1.0,0.2,789,burst,M5-PA
96,"[False, True, False]",0,1,0,0.3333333333333333,3711.0,0.9427500000000001,4.9056127071380615,1269,0.3494916666666666,0.5,0.35,0.15000000000000002,0.0,1.0,0.2,789,burst,M5-PA
97,"[False, False, False]",0,0,0,0.0,4604.333333333335,1.0,4.78220796585083,1233,0.2833333333333333,0.6166666666666667,0.06666666666666668,0.31666666666666665,0.0,0.9,0.2,789,burst,M5-PA
98,"[False, False, False]",0,0,0,0.0,4890.0,1.0,5.570049047470093,1247,0.26666666666666666,0.8,0.15,0.05,0.0,0.8,0.2,789,burst,M5-PA
99,"[False, True, False]",0,1,0,0.3333333333333333,3040.0,1.0,4.85675311088562,1263,0.3333333333333333,0.7,0.25,0.05,0.0,0.8,0.2,789,burst,M5-PA
0,"[False, True, False]",0,1,0,0.3333333333333333,3951.0000000000005,0.537,4.290999889373779,1257,0.1944333333333333,0.5,0.35,0.15000000000000002,0.0,1.0,0.0,1024,burst,M5-PA
1,"[True, False, True]",1,0,1,0.6666666666666666,3967.9999999999995,0.57275,5.265416860580444,1247,0.35515833333333335,0.6333333333333333,0.08333333333333334,0.2833333333333333,0.5,0.5,0.5,1024,burst,M5-PA
2,"[True, False, True]",1,0,1,0.6666666666666666,6168.0,0.5385,4.824636936187744,1257,0.3726611111111111,0.7,0.15,0.15000000000000008,0.6666666666666666,0.3333333333333333,0.6666666666666666,1024,burst,M5-PA
3,"[False, True, True]",0,1,1,0.6666666666666666,3031.666666666667,0.4635,4.547723054885864,1254,0.36405,0.21666666666666667,0.4166666666666667,0.3666666666666667,0.5,0.5,0.75,1024,burst,M5-PA
4,"[False, True, True]",0,1,1,0.6666666666666666,3890.0,0.53175,5.836964130401611,1240,0.3928583333333333,0.3,0.5,0.19999999999999996,0.4,0.6,0.8,1024,burst,M5-PA
5,"[False, True, False]",0,1,0,0.3333333333333333,3569.0,0.45549999999999996,4.4925031661987305,1254,0.28109444444444437,0.35000000000000003,0.6,0.05,0.3333333333333333,0.6666666666666666,0.6666666666666666,1024,burst,M5-PA
6,"[False, True, False]",0,1,0,0.3333333333333333,4803.0,0.522,4.759658098220825,1240,0.2851714285714286,0.25000000000000006,0.7,0.05,0.2857142857142857,0.7142857142857143,0.5714285714285714,1024,burst,M5-PA
7,"[False, True, False]",0,1,0,0.3333333333333333,7236.0,0.5177499999999999,4.241601943969727,1246,0.2719916666666666,0.14999999999999997,0.8,0.05,0.25,0.75,0.5,1024,burst,M5-PA
8,"[False, True, True]",0,1,1,0.6666666666666666,6581.0,0.59325,4.774374961853027,1244,0.37056759259259264,0.05,0.9,0.05,0.2222222222222222,0.7777777777777778,0.5555555555555556,1024,burst,M5-PA
9,"[True, False, True]",1,0,1,0.6666666666666666,6345.0,0.45549999999999996,5.348165273666382,1251,0.33665,0.55,0.19999999999999998,0.24999999999999997,0.3,0.7,0.6,1024,burst,M5-PA
10,"[True, False, False]",1,0,0,0.3333333333333333,6003.0,0.601,4.583703994750977,1268,0.31363333333333326,0.65,0.3,0.05,0.4,0.6,0.6,1024,burst,M5-PA
11,"[False, False, False]",0,0,0,0.0,3235.9999999999995,0.5067499999999999,5.49603009223938,1247,0.18535833333333324,0.5499999999999999,0.4,0.05,0.3,0.6,0.5,1024,burst,M5-PA
12,"[False, True, False]",0,1,0,0.3333333333333333,3433.0,0.607,5.093949794769287,1261,0.26543333333333324,0.44999999999999996,0.5,0.05,0.2,0.7,0.4,1024,burst,M5-PA
13,"[False, True, False]",0,1,0,0.3333333333333333,3569.0,0.54325,4.987991094589233,1247,0.22964166666666663,0.35000000000000003,0.6,0.05,0.2,0.7,0.3,1024,burst,M5-PA
14,"[False, True, False]",0,1,0,0.3333333333333333,3268.0,0.6305,4.708638906478882,1250,0.23914999999999992,0.25000000000000006,0.7,0.05,0.2,0.7,0.2,1024,burst,M5-PA
15,"[False, True, False]",0,1,0,0.3333333333333333,4577.0,0.6807500000000001,6.4411070346832275,1242,0.254225,0.14999999999999997,0.8,0.05,0.2,0.7,0.2,1024,burst,M5-PA
16,"[False, True, True]",0,1,1,0.6666666666666666,3315.0,0.52225,4.290348052978516,1242,0.2900083333333333,0.44999999999999996,0.25,0.3,0.2,0.7,0.3,1024,burst,M5-PA
17,"[False, True, False]",0,1,0,0.3333333333333333,3475.0000000000005,0.536,5.0135438442230225,1246,0.22746666666666665,0.6,0.35,0.050000000000000114,0.2,0.7,0.3,1024,burst,M5-PA
18,"[False, True, False]",0,1,0,0.3333333333333333,4101.0,0.48375,5.83779501914978,1251,0.19512499999999994,0.44999999999999996,0.5,0.05,0.2,0.7,0.2,1024,burst,M5-PA
19,"[False, True, False]",0,1,0,0.3333333333333333,4791.0,0.47775,5.462188005447388,1257,0.1766583333333333,0.35000000000000003,0.6,0.05,0.1,0.8,0.1,1024,burst,M5-PA
20,"[False, True, False]",0,1,0,0.3333333333333333,5236.0,0.51525,5.173806667327881,1257,0.1879083333333333,0.25000000000000006,0.7,0.05,0.0,0.9,0.1,1024,burst,M5-PA
21,"[False, True, False]",0,1,0,0.3333333333333333,7952.999999999999,0.4975,4.787034749984741,1252,0.19924999999999998,0.14999999999999997,0.8,0.05,0.0,1.0,0.1,1024,burst,M5-PA
22,"[False, True, False]",0,1,0,0.3333333333333333,8154.0,0.515,4.4375810623168945,1248,0.20449999999999996,0.10000000000000005,0.85,0.05,0.0,1.0,0.1,1024,burst,M5-PA
23,"[False, True, False]",0,1,0,0.3333333333333333,8524.999999999998,0.6905,4.68110203742981,1253,0.25715,0.05,0.9,0.05,0.0,1.0,0.1,1024,burst,M5-PA
24,"[False, True, False]",0,1,0,0.3333333333333333,9545.0,0.547,4.840354919433594,1244,0.2141,0.05,0.9,0.05,0.0,1.0,0.1,1024,burst,M5-PA
25,"[False, True, False]",0,1,0,0.3333333333333333,10226.0,0.525,4.987699031829834,1244,0.20749999999999996,0.05,0.9,0.05,0.0,1.0,0.1,1024,burst,M5-PA
26,"[False, True, False]",0,1,0,0.3333333333333333,8322.0,0.43424999999999997,5.148030042648315,1245,0.1636083333333333,0.05,0.9,0.05,0.0,1.0,0.0,1024,burst,M5-PA
27,"[False, True, False]",0,1,0,0.3333333333333333,7249.0,0.52425,4.707722902297974,1248,0.19060833333333332,0.05,0.9,0.05,0.0,1.0,0.0,1024,burst,M5-PA
28,"[False, True, False]",0,1,0,0.3333333333333333,8292.0,0.48200000000000004,4.709702014923096,1241,0.17793333333333333,0.05,0.9,0.05,0.0,1.0,0.0,1024,burst,M5-PA
29,"[False, True, False]",0,1,0,0.3333333333333333,7198.0,0.5465,5.401378154754639,1239,0.1972833333333333,0.05,0.9,0.05,0.0,1.0,0.0,1024,burst,M5-PA
30,"[False, True, False]",0,1,0,0.3333333333333333,5122.0,0.53275,4.2254321575164795,1233,0.19315833333333327,0.05,0.9,0.05,0.0,1.0,0.0,1024,burst,M5-PA
31,"[False, True, False]",0,1,0,0.3333333333333333,5085.0,0.56525,4.355506181716919,1241,0.2029083333333333,0.05,0.9,0.05,0.0,1.0,0.0,1024,burst,M5-PA
32,"[False, True, False]",0,1,0,0.3333333333333333,6184.0,0.5117499999999999,5.18989372253418,1242,0.1868583333333333,0.05,0.9,0.05,0.0,1.0,0.0,1024,burst,M5-PA
33,"[False, True, False]",0,1,0,0.3333333333333333,6242.0,0.53425,6.30183219909668,1245,0.19360833333333333,0.05,0.9,0.05,0.0,1.0,0.0,1024,burst,M5-PA
34,"[False, True, False]",0,1,0,0.3333333333333333,7228.0,0.5075,5.850308179855347,1251,0.18558333333333327,0.05,0.9,0.05,0.0,1.0,0.0,1024,burst,M5-PA
35,"[False, True, False]",0,1,0,0.3333333333333333,6227.0,0.51225,5.17540979385376,1241,0.18700833333333328,0.05,0.9,0.05,0.0,1.0,0.0,1024,burst,M5-PA
36,"[False, True, False]",0,1,0,0.3333333333333333,6285.0,0.6195,4.960576057434082,1241,0.21918333333333334,0.05,0.9,0.05,0.0,1.0,0.0,1024,burst,M5-PA
37,"[False, True, False]",0,1,0,0.3333333333333333,5223.0,0.66625,4.318325996398926,1242,0.2332083333333333,0.05,0.9,0.05,0.0,1.0,0.0,1024,burst,M5-PA
38,"[False, True, False]",0,1,0,0.3333333333333333,6152.0,0.61125,6.47319483757019,1241,0.21670833333333328,0.05,0.9,0.05,0.0,1.0,0.0,1024,burst,M5-PA
39,"[False, True, False]",0,1,0,0.3333333333333333,7329.0,0.49875,6.102088928222656,1234,0.18295833333333328,0.05,0.9,0.05,0.0,1.0,0.0,1024,burst,M5-PA
40,"[False, True, False]",0,1,0,0.3333333333333333,9467.0,0.50225,4.5415940284729,1242,0.18400833333333327,0.05,0.9,0.05,0.0,1.0,0.0,1024,burst,M5-PA
41,"[False, True, False]",0,1,0,0.3333333333333333,8465.0,0.54675,4.5187249183654785,1245,0.19735833333333325,0.05,0.9,0.05,0.0,1.0,0.0,1024,burst,M5-PA
42,"[False, True, False]",0,1,0,0.3333333333333333,8464.999999999998,0.42950000000000005,4.365169048309326,1241,0.1621833333333333,0.05,0.9,0.05,0.0,1.0,0.0,1024,burst,M5-PA
43,"[False, True, False]",0,1,0,0.3333333333333333,8585.999999999998,0.5945,5.831162929534912,1242,0.21168333333333328,0.05,0.9,0.05,0.0,1.0,0.0,1024,burst,M5-PA
44,"[False, True, False]",0,1,0,0.3333333333333333,7412.0,0.491,6.648137807846069,1242,0.18063333333333326,0.05,0.9,0.05,0.0,1.0,0.0,1024,burst,M5-PA
45,"[False, True, False]",0,1,0,0.3333333333333333,7411.0,0.60775,7.059209823608398,1237,0.21565833333333329,0.05,0.9,0.05,0.0,1.0,0.0,1024,burst,M5-PA
46,"[False, True, False]",0,1,0,0.3333333333333333,7440.0,0.5335,4.567888975143433,1235,0.1933833333333333,0.05,0.9,0.05,0.0,1.0,0.0,1024,burst,M5-PA
47,"[False, True, True]",0,1,1,0.6666666666666666,5392.0,0.6615000000000001,4.4891839027404785,1234,0.3151166666666667,0.05,0.9,0.05,0.0,1.0,0.1,1024,burst,M5-PA
48,"[False, True, False]",0,1,0,0.3333333333333333,4820.0,0.469,4.455027103424072,1246,0.19069999999999998,0.05,0.9,0.05,0.0,1.0,0.1,1024,burst,M5-PA
49,"[False, True, False]",0,1,0,0.3333333333333333,4861.0,0.95825,6.8952038288116455,1238,0.33747499999999997,0.05,0.9,0.05,0.0,1.0,0.1,1024,burst,M5-PA
50,"[False, True, False]",0,1,0,0.3333333333333333,5378.0,1.0,5.308310031890869,1241,0.35,0.05,0.9,0.05,0.0,1.0,0.1,1024,burst,M5-PA
51,"[False, True, False]",0,1,0,0.3333333333333333,7409.0,1.0,5.451937198638916,1248,0.35,0.05,0.9,0.05,0.0,1.0,0.1,1024,burst,M5-PA
52,"[False, True, False]",0,1,0,0.3333333333333333,6315.0,1.0,5.814544916152954,1241,0.35,0.05,0.9,0.05,0.0,1.0,0.1,1024,burst,M5-PA
53,"[False, True, False]",0,1,0,0.3333333333333333,7316.0,0.95025,4.84345006942749,1242,0.335075,0.05,0.9,0.05,0.0,1.0,0.1,1024,burst,M5-PA
54,"[False, True, False]",0,1,0,0.3333333333333333,6242.0,1.0,4.520237922668457,1245,0.35,0.05,0.9,0.05,0.0,1.0,0.1,1024,burst,M5-PA
55,"[False, True, False]",0,1,0,0.3333333333333333,7316.0,1.0,5.767493963241577,1262,0.35,0.05,0.9,0.05,0.0,1.0,0.1,1024,burst,M5-PA
56,"[False, True, False]",0,1,0,0.3333333333333333,7196.0,1.0,5.3511199951171875,1243,0.35,0.05,0.9,0.05,0.0,1.0,0.1,1024,burst,M5-PA
57,"[False, True, False]",0,1,0,0.3333333333333333,4486.0,0.94075,4.433526992797852,1244,0.31555833333333333,0.05,0.9,0.05,0.0,1.0,0.0,1024,burst,M5-PA
58,"[False, True, False]",0,1,0,0.3333333333333333,4544.0,1.0,4.857656955718994,1243,0.3333333333333333,0.05,0.9,0.05,0.0,1.0,0.0,1024,burst,M5-PA
59,"[False, True, False]",0,1,0,0.3333333333333333,5180.0,0.94375,5.374067783355713,1243,0.31645833333333323,0.05,0.9,0.05,0.0,1.0,0.0,1024,burst,M5-PA
60,"[False, True, False]",0,1,0,0.3333333333333333,3704.0,1.0,4.698429107666016,1245,0.3333333333333333,0.05,0.9,0.05,0.0,1.0,0.0,1024,burst,M5-PA
61,"[False, True, False]",0,1,0,0.3333333333333333,5150.0,1.0,6.415878772735596,1239,0.3333333333333333,0.05,0.9,0.05,0.0,1.0,0.0,1024,burst,M5-PA
62,"[False, True, False]",0,1,0,0.3333333333333333,5243.0,1.0,4.999615907669067,1252,0.3333333333333333,0.05,0.9,0.05,0.0,1.0,0.0,1024,burst,M5-PA
63,"[False, True, False]",0,1,0,0.3333333333333333,5193.0,0.99,4.82390284538269,1235,0.3303333333333333,0.05,0.9,0.05,0.0,1.0,0.0,1024,burst,M5-PA
64,"[False, True, False]",0,1,0,0.3333333333333333,6212.0,1.0,5.388957977294922,1237,0.3333333333333333,0.05,0.9,0.05,0.0,1.0,0.0,1024,burst,M5-PA
65,"[False, True, False]",0,1,0,0.3333333333333333,5165.0,1.0,4.810367822647095,1238,0.3333333333333333,0.05,0.9,0.05,0.0,1.0,0.0,1024,burst,M5-PA
66,"[False, True, False]",0,1,0,0.3333333333333333,5165.0,1.0,3.9675631523132324,1238,0.3333333333333333,0.05,0.9,0.05,0.0,1.0,0.0,1024,burst,M5-PA
67,"[False, True, False]",0,1,0,0.3333333333333333,3717.0,1.0,5.338932991027832,1238,0.3333333333333333,0.05,0.9,0.05,0.0,1.0,0.0,1024,burst,M5-PA
68,"[False, True, False]",0,1,0,0.3333333333333333,3797.0,0.9285,5.673142910003662,1241,0.31188333333333323,0.05,0.9,0.05,0.0,1.0,0.0,1024,burst,M5-PA
69,"[False, True, False]",0,1,0,0.3333333333333333,3797.0000000000005,1.0,4.590644121170044,1237,0.3333333333333333,0.05,0.9,0.05,0.0,1.0,0.0,1024,burst,M5-PA
70,"[False, True, False]",0,1,0,0.3333333333333333,4677.0,1.0,4.83972692489624,1239,0.3333333333333333,0.05,0.9,0.05,0.0,1.0,0.0,1024,burst,M5-PA
71,"[False, True, False]",0,1,0,0.3333333333333333,5253.0,0.951,5.124011754989624,1243,0.31863333333333327,0.05,0.9,0.05,0.0,1.0,0.0,1024,burst,M5-PA
72,"[False, True, False]",0,1,0,0.3333333333333333,5378.0,1.0,4.765949964523315,1244,0.3333333333333333,0.05,0.9,0.05,0.0,1.0,0.0,1024,burst,M5-PA
73,"[False, True, True]",0,1,1,0.6666666666666666,4921.0,0.93425,4.611238956451416,1247,0.39694166666666664,0.55,0.19999999999999998,0.24999999999999997,0.0,1.0,0.1,1024,burst,M5-PA
74,"[False, True, False]",0,1,0,0.3333333333333333,4889.0,0.97175,4.542250871658325,1249,0.34152499999999997,0.65,0.3,0.05,0.0,1.0,0.1,1024,burst,M5-PA
75,"[False, True, False]",0,1,0,0.3333333333333333,5079.0,1.0,4.985872983932495,1256,0.35,0.5499999999999999,0.4,0.05,0.0,1.0,0.1,1024,burst,M5-PA
76,"[False, True, True]",0,1,1,0.6666666666666666,3783.0,1.0,5.542635202407837,1253,0.43333333333333335,0.2,0.55,0.25,0.0,1.0,0.2,1024,burst,M5-PA
77,"[False, True, False]",0,1,0,0.3333333333333333,5504.000000000001,1.0,5.436960935592651,1256,0.36666666666666664,0.3,0.6,0.10000000000000005,0.0,1.0,0.2,1024,burst,M5-PA
78,"[False, True, False]",0,1,0,0.3333333333333333,5520.0,1.0,6.778174877166748,1257,0.36666666666666664,0.25000000000000006,0.7,0.05,0.0,1.0,0.2,1024,burst,M5-PA
79,"[False, True, False]",0,1,0,0.3333333333333333,5272.0,1.0,6.146465063095093,1251,0.36666666666666664,0.14999999999999997,0.8,0.05,0.0,1.0,0.2,1024,burst,M5-PA
80,"[False, True, False]",0,1,0,0.3333333333333333,5259.333333333333,0.99125,4.362403154373169,1244,0.36404166666666665,0.48333333333333334,0.23333333333333336,0.2833333333333334,0.0,1.0,0.2,1024,burst,M5-PA
81,"[False, True, False]",0,1,0,0.3333333333333333,6984.0,0.976,3.818988084793091,1249,0.35946666666666666,0.52,0.3,0.17999999999999994,0.0,1.0,0.2,1024,burst,M5-PA
82,"[False, True, False]",0,1,0,0.3333333333333333,6831.999999999999,1.0,4.9430930614471436,1266,0.36666666666666664,0.5499999999999999,0.4,0.05,0.0,1.0,0.2,1024,burst,M5-PA
83,"[False, True, False]",0,1,0,0.3333333333333333,6095.999999999999,1.0,5.161365985870361,1263,0.35,0.49999999999999994,0.45,0.05,0.0,1.0,0.1,1024,burst,M5-PA
84,"[False, False, False]",0,0,0,0.0,4579.333333333333,1.0,4.64915919303894,1246,0.26666666666666666,0.6666666666666666,0.1166666666666667,0.21666666666666667,0.0,0.9,0.1,1024,burst,M5-PA
85,"[False, False, False]",0,0,0,0.0,6368.0,1.0,4.673006057739258,1251,0.24999999999999994,0.75,0.2,0.05,0.0,0.8,0.1,1024,burst,M5-PA
86,"[False, True, True]",0,1,1,0.6666666666666666,5646.0,1.0,5.095387697219849,1247,0.3833333333333333,0.25,0.44999999999999996,0.3,0.0,0.8,0.1,1024,burst,M5-PA
87,"[False, True, False]",0,1,0,0.3333333333333333,8085.999999999999,0.92975,4.577891111373901,1253,0.29559166666666664,0.44999999999999996,0.5,0.05,0.0,0.8,0.1,1024,burst,M5-PA
88,"[False, True, False]",0,1,0,0.3333333333333333,9096.0,0.997,5.409491062164307,1249,0.3157666666666666,0.35000000000000003,0.6,0.05,0.0,0.8,0.1,1024,burst,M5-PA
89,"[False, True, False]",0,1,0,0.3333333333333333,9006.0,1.0,5.289813041687012,1249,0.3166666666666666,0.25000000000000006,0.7,0.05,0.0,0.8,0.1,1024,burst,M5-PA
90,"[False, True, False]",0,1,0,0.3333333333333333,6629.999999999999,0.9990000000000001,4.910099029541016,1252,0.31636666666666663,0.14999999999999997,0.8,0.05,0.0,0.8,0.1,1024,burst,M5-PA
91,"[False, True, False]",0,1,0,0.3333333333333333,7558.0,0.91675,4.611004829406738,1252,0.2916916666666666,0.05,0.9,0.05,0.0,0.8,0.1,1024,burst,M5-PA
92,"[False, True, False]",0,1,0,0.3333333333333333,7590.0,1.0,7.432703018188477,1268,0.3166666666666666,0.05,0.9,0.05,0.0,0.8,0.1,1024,burst,M5-PA
93,"[False, True, False]",0,1,0,0.3333333333333333,7816.0,1.0,4.8818418979644775,1271,0.3166666666666666,0.05,0.9,0.05,0.0,0.8,0.1,1024,burst,M5-PA
94,"[False, True, True]",0,1,1,0.6666666666666666,7505.0,1.0,4.303022861480713,1247,0.41666666666666663,0.55,0.19999999999999998,0.24999999999999997,0.0,0.9,0.2,1024,burst,M5-PA
95,"[True, True, False]",1,1,0,0.6666666666666666,7253.0,1.0,4.874160289764404,1253,0.44999999999999996,0.65,0.3,0.05,0.1,1.0,0.2,1024,burst,M5-PA
96,"[False, True, False]",0,1,0,0.3333333333333333,4983.0,1.0,5.219125986099243,1266,0.36666666666666664,0.5499999999999999,0.4,0.05,0.1,1.0,0.1,1024,burst,M5-PA
97,"[False, True, True]",0,1,1,0.6666666666666666,3026.9999999999995,0.914,5.018115997314453,1250,0.4242,0.3333333333333333,0.2833333333333333,0.3833333333333333,0.1,1.0,0.2,1024,burst,M5-PA
98,"[False, True, True]",0,1,1,0.6666666666666666,3601.0,1.0,4.1043641567230225,1252,0.4666666666666667,0.5,0.35,0.15000000000000002,0.1,1.0,0.3,1024,burst,M5-PA
99,"[False, False, True]",0,0,1,0.3333333333333333,4581.666666666666,0.9997499999999999,4.846042156219482,1246,0.3999249999999999,0.6333333333333333,0.08333333333333334,0.2833333333333333,0.1,0.9,0.4,1024,burst,M5-PA
